2024-06-11 20:24:31 - Dispositivo: 1, Secuencia: 110, Aforo: 1
2024-06-11 20:24:33 - Dispositivo: 1, Secuencia: 111, Aforo: 0
2024-06-11 20:24:44 - Dispositivo: 1, Secuencia: 112, Aforo: 1
2024-06-11 20:24:47 - Dispositivo: 1, Secuencia: 113, Aforo: 0
2024-06-11 20:25:00 - Dispositivo: 1, Secuencia: 114, Aforo: 0
2024-06-11 20:26:00 - Dispositivo: 1, Secuencia: 115, Aforo: 1
2024-06-11 20:26:33 - Dispositivo: 1, Secuencia: 116, Aforo: 0
2024-06-11 20:27:13 - Dispositivo: 1, Secuencia: 117, Aforo: 0
2024-06-11 20:27:24 - Dispositivo: 1, Secuencia: 118, Aforo: 0
2024-06-11 20:27:35 - Dispositivo: 1, Secuencia: 119, Aforo: 1
2024-06-11 20:27:40 - Dispositivo: 1, Secuencia: 120, Aforo: 0
2024-06-11 20:27:45 - Dispositivo: 1, Secuencia: 121, Aforo: 1
2024-06-11 20:27:50 - Dispositivo: 1, Secuencia: 122, Aforo: 0
2024-06-11 20:27:55 - Dispositivo: 1, Secuencia: 123, Aforo: 0
2024-06-11 20:28:14 - Dispositivo: 1, Secuencia: 124, Aforo: 1
2024-06-11 20:28:22 - Dispositivo: 1, Secuencia: 125, Aforo: 2
2024-06-11 20:28:56 - Dispositivo: 1, Secuencia: 126, Aforo: 1
2024-06-11 20:28:59 - Dispositivo: 1, Secuencia: 127, Aforo: 2
2024-06-11 20:29:01 - Dispositivo: 1, Secuencia: 128, Aforo: 1
2024-06-11 20:29:07 - Dispositivo: 1, Secuencia: 129, Aforo: 2
2024-06-11 20:29:10 - Dispositivo: 1, Secuencia: 130, Aforo: 1
2024-06-11 20:29:16 - Dispositivo: 1, Secuencia: 131, Aforo: 1
2024-06-11 20:30:16 - Dispositivo: 1, Secuencia: 132, Aforo: 1
2024-06-11 20:31:16 - Dispositivo: 1, Secuencia: 133, Aforo: 2
2024-06-11 20:31:42 - Dispositivo: 1, Secuencia: 134, Aforo: 2
2024-06-11 20:32:42 - Dispositivo: 1, Secuencia: 135, Aforo: 2
2024-06-11 20:33:42 - Dispositivo: 1, Secuencia: 136, Aforo: 2
2024-06-11 20:34:42 - Dispositivo: 1, Secuencia: 137, Aforo: 2
2024-06-11 20:35:42 - Dispositivo: 1, Secuencia: 138, Aforo: 2
2024-06-11 20:36:42 - Dispositivo: 1, Secuencia: 139, Aforo: 2
2024-06-11 20:37:42 - Dispositivo: 1, Secuencia: 140, Aforo: 2
2024-06-11 20:38:42 - Dispositivo: 1, Secuencia: 141, Aforo: 2
2024-06-11 20:39:42 - Dispositivo: 1, Secuencia: 142, Aforo: 2
2024-06-11 20:40:42 - Dispositivo: 1, Secuencia: 143, Aforo: 2
2024-06-11 20:41:42 - Dispositivo: 1, Secuencia: 144, Aforo: 2
2024-06-11 20:42:42 - Dispositivo: 1, Secuencia: 145, Aforo: 2
2024-06-11 20:43:42 - Dispositivo: 1, Secuencia: 146, Aforo: 2
2024-06-11 20:44:42 - Dispositivo: 1, Secuencia: 147, Aforo: 2
2024-06-11 20:45:42 - Dispositivo: 1, Secuencia: 148, Aforo: 3
2024-06-11 20:46:21 - Dispositivo: 1, Secuencia: 149, Aforo: 3
2024-06-11 20:47:21 - Dispositivo: 1, Secuencia: 150, Aforo: 3
2024-06-11 20:48:21 - Dispositivo: 1, Secuencia: 151, Aforo: 2
2024-06-11 20:49:11 - Dispositivo: 1, Secuencia: 152, Aforo: 3
2024-06-11 20:49:18 - Dispositivo: 1, Secuencia: 153, Aforo: 2
2024-06-11 20:49:45 - Dispositivo: 1, Secuencia: 154, Aforo: 3
2024-06-11 20:49:47 - Dispositivo: 1, Secuencia: 155, Aforo: 2
2024-06-11 20:49:50 - Dispositivo: 1, Secuencia: 156, Aforo: 1
2024-06-11 20:50:27 - Dispositivo: 1, Secuencia: 157, Aforo: 2
2024-06-11 20:50:29 - Dispositivo: 1, Secuencia: 158, Aforo: 2
2024-06-11 20:51:29 - Dispositivo: 1, Secuencia: 159, Aforo: 3
2024-06-11 20:52:14 - Dispositivo: 1, Secuencia: 160, Aforo: 3
2024-06-11 20:53:14 - Dispositivo: 1, Secuencia: 161, Aforo: 3
2024-06-11 20:54:14 - Dispositivo: 1, Secuencia: 162, Aforo: 2
2024-06-11 20:55:09 - Dispositivo: 1, Secuencia: 163, Aforo: 2
2024-06-11 20:56:10 - Dispositivo: 1, Secuencia: 164, Aforo: 2
2024-06-11 20:57:10 - Dispositivo: 1, Secuencia: 165, Aforo: 1
2024-06-11 20:57:36 - Dispositivo: 1, Secuencia: 166, Aforo: 1
2024-06-11 20:58:36 - Dispositivo: 1, Secuencia: 167, Aforo: 1
2024-06-11 20:59:36 - Dispositivo: 1, Secuencia: 168, Aforo: 1
2024-06-11 21:00:36 - Dispositivo: 1, Secuencia: 169, Aforo: 1
2024-06-11 21:01:36 - Dispositivo: 1, Secuencia: 170, Aforo: 2
2024-06-11 21:02:18 - Dispositivo: 1, Secuencia: 171, Aforo: 1
2024-06-11 21:02:33 - Dispositivo: 1, Secuencia: 172, Aforo: 1
2024-06-11 21:03:33 - Dispositivo: 1, Secuencia: 173, Aforo: 1
2024-06-11 21:04:33 - Dispositivo: 1, Secuencia: 174, Aforo: 1
2024-06-11 21:05:33 - Dispositivo: 1, Secuencia: 175, Aforo: 1
2024-06-11 21:06:33 - Dispositivo: 1, Secuencia: 176, Aforo: 1
2024-06-11 21:07:33 - Dispositivo: 1, Secuencia: 177, Aforo: 1
2024-06-11 21:08:33 - Dispositivo: 1, Secuencia: 178, Aforo: 1
2024-06-11 21:09:33 - Dispositivo: 1, Secuencia: 179, Aforo: 1
2024-06-11 21:10:33 - Dispositivo: 1, Secuencia: 180, Aforo: 1
2024-06-11 21:11:33 - Dispositivo: 1, Secuencia: 181, Aforo: 1
2024-06-11 21:12:34 - Dispositivo: 1, Secuencia: 182, Aforo: 2
2024-06-11 21:13:33 - Dispositivo: 1, Secuencia: 183, Aforo: 2
2024-06-11 21:14:33 - Dispositivo: 1, Secuencia: 184, Aforo: 2
2024-06-11 21:15:33 - Dispositivo: 1, Secuencia: 185, Aforo: 1
2024-06-11 21:15:38 - Dispositivo: 1, Secuencia: 186, Aforo: 1
2024-06-11 21:16:38 - Dispositivo: 1, Secuencia: 187, Aforo: 1
2024-06-11 21:17:38 - Dispositivo: 1, Secuencia: 188, Aforo: 2
2024-06-11 21:18:37 - Dispositivo: 1, Secuencia: 189, Aforo: 1
2024-06-11 21:18:52 - Dispositivo: 1, Secuencia: 190, Aforo: 1
2024-06-11 21:19:52 - Dispositivo: 1, Secuencia: 191, Aforo: 1
2024-06-11 21:20:52 - Dispositivo: 1, Secuencia: 192, Aforo: 1
2024-06-11 21:21:52 - Dispositivo: 1, Secuencia: 193, Aforo: 1
2024-06-11 21:22:52 - Dispositivo: 1, Secuencia: 194, Aforo: 1
2024-06-11 21:23:52 - Dispositivo: 1, Secuencia: 195, Aforo: 1
2024-06-11 21:24:52 - Dispositivo: 1, Secuencia: 196, Aforo: 1
2024-06-11 21:25:52 - Dispositivo: 1, Secuencia: 197, Aforo: 1
2024-06-11 21:26:52 - Dispositivo: 1, Secuencia: 198, Aforo: 1
2024-06-11 21:27:52 - Dispositivo: 1, Secuencia: 199, Aforo: 2
2024-06-11 21:27:56 - Dispositivo: 1, Secuencia: 200, Aforo: 2
2024-06-11 21:28:56 - Dispositivo: 1, Secuencia: 201, Aforo: 1
2024-06-11 21:29:30 - Dispositivo: 1, Secuencia: 202, Aforo: 1
2024-06-11 21:30:30 - Dispositivo: 1, Secuencia: 203, Aforo: 1
2024-06-11 21:31:30 - Dispositivo: 1, Secuencia: 204, Aforo: 1
2024-06-11 21:32:30 - Dispositivo: 1, Secuencia: 205, Aforo: 1
2024-06-11 21:33:30 - Dispositivo: 1, Secuencia: 206, Aforo: 2
2024-06-11 21:34:19 - Dispositivo: 1, Secuencia: 207, Aforo: 2
2024-06-11 21:35:19 - Dispositivo: 1, Secuencia: 208, Aforo: 1
2024-06-11 21:35:35 - Dispositivo: 1, Secuencia: 209, Aforo: 1
2024-06-11 21:36:35 - Dispositivo: 1, Secuencia: 210, Aforo: 2
2024-06-11 21:36:49 - Dispositivo: 1, Secuencia: 211, Aforo: 1
2024-06-11 21:37:42 - Dispositivo: 1, Secuencia: 212, Aforo: 2
2024-06-11 21:38:14 - Dispositivo: 1, Secuencia: 213, Aforo: 1
2024-06-11 21:38:25 - Dispositivo: 1, Secuencia: 214, Aforo: 2
2024-06-11 21:38:28 - Dispositivo: 1, Secuencia: 215, Aforo: 1
2024-06-11 21:38:38 - Dispositivo: 1, Secuencia: 216, Aforo: 1
2024-06-11 21:39:38 - Dispositivo: 1, Secuencia: 217, Aforo: 1
2024-06-11 21:40:38 - Dispositivo: 1, Secuencia: 218, Aforo: 1
2024-06-11 21:41:38 - Dispositivo: 1, Secuencia: 219, Aforo: 2
2024-06-11 21:41:42 - Dispositivo: 1, Secuencia: 220, Aforo: 3
2024-06-11 21:42:05 - Dispositivo: 1, Secuencia: 221, Aforo: 2
2024-06-11 22:09:26 - Dispositivo: 1, Secuencia: 2, Aforo: 3
2024-07-05 23:00:05 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:00:05 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:00:05 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:00:05 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:00:05 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:01:00 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:01:00 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:01:00 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:01:00 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:01:00 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:06:52 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:06:52 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:06:52 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:06:52 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:06:52 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:07:22 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:07:22 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:07:22 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:07:22 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:07:22 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:09:59 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:09:59 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:09:59 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:09:59 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:09:59 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:10:38 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:10:38 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:10:38 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:10:38 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:10:38 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:20:38 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:20:38 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:20:38 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:20:38 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:20:38 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-05 23:21:30 - Dispositivo: 1, Secuencia: 7, Aforo: 1
2024-07-05 23:21:30 - Dispositivo: 2, Secuencia: 567, Aforo: 0
2024-07-05 23:21:30 - Dispositivo: 1, Secuencia: 7895, Aforo: 0
2024-07-05 23:21:30 - Dispositivo: 1, Secuencia: 23, Aforo: 0
2024-07-05 23:21:30 - Dispositivo: 1, Secuencia: 24, Aforo: 1
2024-07-17 19:33:39 - Dispositivo: 1, Secuencia: 2, Aforo: 1
2024-07-17 19:33:43 - Dispositivo: 1, Secuencia: 3, Aforo: 0
2024-07-17 19:33:49 - Dispositivo: 1, Secuencia: 4, Aforo: 1
2024-07-17 19:33:51 - Dispositivo: 1, Secuencia: 5, Aforo: 2
2024-07-17 19:33:53 - Dispositivo: 1, Secuencia: 6, Aforo: 3
2024-07-17 19:33:54 - Dispositivo: 1, Secuencia: 7, Aforo: 4
2024-07-17 19:33:56 - Dispositivo: 1, Secuencia: 8, Aforo: 5
2024-07-17 19:33:58 - Dispositivo: 1, Secuencia: 9, Aforo: 4
2024-07-17 19:34:58 - Dispositivo: 1, Secuencia: 10, Aforo: 4
2024-07-17 19:35:11 - Dispositivo: 1, Secuencia: 11, Aforo: 5
2024-07-17 19:35:13 - Dispositivo: 1, Secuencia: 12, Aforo: 4
2024-07-17 19:35:16 - Dispositivo: 1, Secuencia: 13, Aforo: 5
2024-07-17 19:35:18 - Dispositivo: 1, Secuencia: 14, Aforo: 4
2024-07-17 19:35:20 - Dispositivo: 1, Secuencia: 15, Aforo: 5
2024-07-17 19:35:22 - Dispositivo: 1, Secuencia: 16, Aforo: 4
2024-07-17 19:35:26 - Dispositivo: 1, Secuencia: 17, Aforo: 3
2024-07-17 19:35:29 - Dispositivo: 1, Secuencia: 18, Aforo: 4
2024-07-17 19:35:30 - Dispositivo: 1, Secuencia: 19, Aforo: 3
2024-07-17 19:35:32 - Dispositivo: 1, Secuencia: 20, Aforo: 4
2024-07-17 19:35:34 - Dispositivo: 1, Secuencia: 21, Aforo: 3
2024-07-17 19:35:36 - Dispositivo: 1, Secuencia: 22, Aforo: 4
2024-07-17 19:35:37 - Dispositivo: 1, Secuencia: 23, Aforo: 3
2024-07-17 19:35:41 - Dispositivo: 1, Secuencia: 24, Aforo: 4
2024-07-17 19:36:41 - Dispositivo: 1, Secuencia: 25, Aforo: 4
2024-07-28 11:06:17 - Dispositivo: 1, Secuencia: 2, Aforo: 0
2024-07-28 11:07:17 - Dispositivo: 1, Secuencia: 3, Aforo: 0
2024-07-28 11:08:08 - Dispositivo: 1, Secuencia: 4, Aforo: 1
2024-07-28 11:08:11 - Dispositivo: 1, Secuencia: 5, Aforo: 0
2024-07-28 11:08:50 - Dispositivo: 1, Secuencia: 6, Aforo: 1
2024-07-28 11:08:56 - Dispositivo: 1, Secuencia: 7, Aforo: 2
2024-07-28 11:08:57 - Dispositivo: 1, Secuencia: 8, Aforo: 3
2024-07-28 11:09:10 - Dispositivo: 1, Secuencia: 9, Aforo: 4
2024-07-28 11:10:10 - Dispositivo: 1, Secuencia: 10, Aforo: 4
2024-07-28 11:10:11 - Dispositivo: 1, Secuencia: 11, Aforo: 5
2024-07-28 11:10:38 - Dispositivo: 1, Secuencia: 12, Aforo: 6
2024-07-28 11:10:44 - Dispositivo: 1, Secuencia: 13, Aforo: 7
2024-07-28 11:10:47 - Dispositivo: 1, Secuencia: 14, Aforo: 8
2024-07-28 11:10:49 - Dispositivo: 1, Secuencia: 15, Aforo: 9
2024-07-28 11:10:50 - Dispositivo: 1, Secuencia: 16, Aforo: 10
2024-07-28 11:10:52 - Dispositivo: 1, Secuencia: 17, Aforo: 11
2024-07-28 11:10:53 - Dispositivo: 1, Secuencia: 18, Aforo: 12
2024-07-28 11:10:55 - Dispositivo: 1, Secuencia: 19, Aforo: 13
2024-07-28 11:10:55 - Dispositivo: 1, Secuencia: 20, Aforo: 14
2024-07-28 11:10:55 - Dispositivo: 1, Secuencia: 21, Aforo: 15
2024-07-28 11:10:56 - Dispositivo: 1, Secuencia: 22, Aforo: 16
2024-07-28 11:10:56 - Dispositivo: 1, Secuencia: 23, Aforo: 17
2024-07-28 11:11:04 - Dispositivo: 1, Secuencia: 24, Aforo: 18
2024-07-28 11:11:04 - Dispositivo: 1, Secuencia: 25, Aforo: 19
2024-07-28 11:11:05 - Dispositivo: 1, Secuencia: 26, Aforo: 20
2024-07-28 11:11:06 - Dispositivo: 1, Secuencia: 27, Aforo: 21
2024-07-28 11:11:06 - Dispositivo: 1, Secuencia: 28, Aforo: 22
2024-07-28 11:11:07 - Dispositivo: 1, Secuencia: 29, Aforo: 23
2024-07-28 11:11:08 - Dispositivo: 1, Secuencia: 30, Aforo: 24
2024-07-28 11:11:09 - Dispositivo: 1, Secuencia: 31, Aforo: 25
2024-07-28 11:12:09 - Dispositivo: 1, Secuencia: 32, Aforo: 25
2024-07-28 11:13:09 - Dispositivo: 1, Secuencia: 33, Aforo: 25
2024-07-28 11:14:09 - Dispositivo: 1, Secuencia: 34, Aforo: 25
2024-07-28 11:15:09 - Dispositivo: 1, Secuencia: 35, Aforo: 25
